,codigo,x,y,tipo,numero
767,1105,44790970,447927566,cruces,3
768,1105,44790970,447927566,cruces,3
769,1105,44790970,447927566,cruces,3
770,1105,44790970,447927566,cruces,3
771,1106,44757023,447954796,cruces,2
772,1106,44757023,447954796,cruces,2
773,1110,44777698,447904707,cruces,2
774,1110,44784479,447915237,cruces,4
775,1110,44791680,447930423,cruces,6
776,1110,44788328,447928543,cruces,6
777,1110,44790970,447927566,cruces,6
778,1110,44795314,447929856,cruces,6
779,1111,44757023,447954796,cruces,17
780,1111,44757499,447955328,cruces,17
781,1111,44764963,447947888,cruces,17
782,1111,44777330,447937649,cruces,23
783,1111,44780850,447934734,cruces,25
784,1111,44791680,447930423,cruces,27
785,1111,44788559,447921443,cruces,27
786,1111,44790970,447927566,cruces,27
787,1111,44795314,447929856,cruces,27
788,1112,44757023,447954796,cruces,2
789,1112,44756547,447954264,cruces,2
790,1112,44774079,447958043,cruces,6
791,1112,44786566,447960057,cruces,10
792,1112,44799035,447962167,cruces,14
793,1112,44815859,447965013,cruces,20
794,1113,44791680,447930423,cruces,1
795,1113,44788559,447921443,cruces,1
796,1113,44788328,447928543,cruces,1
797,1113,44790970,447927566,cruces,1
798,1113,44799999,447938179,cruces,3
799,1113,44802683,447941671,cruces,5
800,1113,44811458,447955742,cruces,11
801,1113,44816679,447964112,cruces,13
802,1113,44842095,448051329,cruces,15
803,1114,44788559,447921443,cruces,2
804,1114,44788328,447928543,cruces,2
805,1114,44790970,447927566,cruces,2
806,1114,44795314,447929856,cruces,2
807,1114,44788877,447939724,cruces,4
808,1114,44786998,447951611,cruces,10
809,1114,44789017,447951952,cruces,10
810,1114,44786566,447960057,cruces,14
811,1115,44764963,447947888,cruces,2
812,1115,44775416,447949655,cruces,4
813,1115,44786998,447951611,cruces,8
814,1116,44789017,447951952,cruces,2
815,1116,44800596,447953908,cruces,4
816,1116,44811458,447955742,cruces,8
817,1117,44777330,447937649,cruces,2
818,1117,44775416,447949655,cruces,6
819,1117,44774079,447958043,cruces,10
820,1118,44802683,447941671,cruces,1
821,1118,44800596,447953908,cruces,7
822,1118,44799035,447962167,cruces,9
823,1119,44780850,447934734,cruces,1
824,1119,44788877,447939724,cruces,3
825,1119,44799999,447937367,cruces,7
826,1123,44126973,446650051,cruces,7
827,1127,44552924,448450142,cruces,21
828,1149,43900495,448186574,cruces,2
829,1149,43893784,448189998,cruces,4
830,1149,43886960,448191816,cruces,8
831,1150,43976534,447646095,cruces,2
832,1150,43966977,447646755,cruces,12
833,1152,43900965,448201051,cruces,5
834,1152,43885503,448203279,cruces,13
835,1152,43885503,448203279,cruces,13
836,1152,43907345,448203397,cruces,23
837,1155,45039974,448067494,cruces,2
838,1155,45042960,448068305,cruces,2
839,1155,45056849,448078969,cruces,10
840,1155,45065864,448082679,cruces,16
841,1155,45074303,448083994,cruces,20
842,1156,45042960,448068305,cruces,1
843,1156,45055074,448063393,cruces,3
844,1161,44691343,447886471,cruces,2
845,1161,44708632,447878691,cruces,34
846,1162,44625457,447921639,cruces,28
847,1164,44615687,447928277,cruces,1
848,1164,44627878,447937551,cruces,9
849,1168,44665926,447902534,cruces,1
850,1169,44739737,447899645,cruces,60
851,1171,44709182,447909243,cruces,2
852,1171,44708822,447918198,cruces,4
853,1172,44719547,447913058,cruces,1
854,1173,44713814,447903039,cruces,1
855,1173,44739737,447899645,cruces,21
856,1173,44722677,447901600,cruces,25
857,1174,44633287,447932831,cruces,9
858,1174,44641814,447940970,cruces,9
859,1174,44653446,447940697,cruces,21
860,1174,44664857,447940530,cruces,35
861,1174,44675479,447940873,cruces,43
862,1174,44685895,447940124,cruces,53
863,1174,44697294,447940837,cruces,63
864,1174,44708763,447939683,cruces,69
865,1174,44715541,447949659,cruces,81
866,1175,44623735,447961857,cruces,2
867,1175,44642348,447961446,cruces,16
868,1175,44665012,447950616,cruces,34
869,1175,44671955,447960772,cruces,36
870,1175,44685999,447950219,cruces,48
871,1175,44685999,447950219,cruces,48
872,1175,44709065,447960381,cruces,68
873,1177,44641814,447940970,cruces,2
874,1177,44642090,447951133,cruces,6
875,1177,44642348,447961446,cruces,12
876,1177,44642438,447965596,cruces,14
877,1177,44642236,447973518,cruces,14
878,1178,44664857,447940530,cruces,2
879,1178,44685999,447950219,cruces,12
880,1178,44685999,447950219,cruces,12
881,1178,44641988,447951721,cruces,20
882,1179,44653446,447940697,cruces,2
883,1179,44653692,447950889,cruces,10
884,1180,44697294,447939875,cruces,2
885,1180,44697294,447950015,cruces,6
886,1181,44685895,447940124,cruces,2
887,1181,44685999,447950219,cruces,14
888,1181,44665012,447950616,cruces,26
889,1181,44641988,447951721,cruces,26
890,1182,44675472,447940335,cruces,2
891,1182,44675630,447950434,cruces,6
892,1188,44100613,448297005,cruces,2
893,1188,44099869,448321088,cruces,12
894,1190,44131322,448321232,cruces,1
895,1190,44131322,448321232,cruces,1
896,1190,44106638,448296929,cruces,31
897,1190,44106638,448296929,cruces,31
898,1195,44455491,447233248,cruces,2
899,1195,44471735,447211747,cruces,4
900,1195,44480116,447206175,cruces,6
901,1195,44490541,447201926,cruces,10
902,1195,44498175,447198075,cruces,14
903,1195,44498170,447198017,cruces,14
904,1195,44540783,447194143,cruces,28
905,1195,44562043,447193379,cruces,46
906,1195,44575086,447184915,cruces,78
907,1195,44575086,447184915,cruces,78
908,1200,44715547,446908416,cruces,1
909,1200,44720715,446909479,cruces,1
910,1200,44728422,446911185,cruces,1
911,1200,44733753,446912301,cruces,1
912,1200,44733753,446912301,cruces,1
913,1200,45062573,447913539,cruces,1
914,1200,44231017,447975847,cruces,1
915,1200,45068381,447928459,cruces,9
916,1200,45064522,447929871,cruces,9
917,1300,44505228,448107838,cruces,24
918,1300,44512589,448110705,cruces,1684
919,1300,44501176,448106285,cruces,1754
920,1300,44489183,448101697,cruces,1778
921,1301,43481620,447805348,cruces,2
922,1301,43482070,447818154,cruces,26
923,1347,43464996,447146559,cruces,
924,1347,43464731,447146833,cruces,
925,1347,43464913,447146645,cruces,
926,1347,43464625,447147134,cruces,
927,1347,43464623,447146944,cruces,
928,1394,43955479,448182965,cruces,2
929,1394,43937979,448211480,cruces,6
930,1394,43937949,448224585,cruces,8
931,1394,43939242,448241170,cruces,22
932,1394,43939761,448249528,cruces,24
933,1394,43940497,448257534,cruces,26
934,1394,43940062,448266399,cruces,28
935,1394,43941681,448268179,cruces,28
936,1394,43940103,448286284,cruces,30
937,1394,43938133,448292895,cruces,36
938,1394,43914041,448323910,cruces,50
939,1394,43914041,448323910,cruces,50
940,1395,43937979,448211480,cruces,4
941,1395,43925096,448211658,cruces,8
942,1395,43916708,448211667,cruces,10
943,1395,43907873,448211452,cruces,12
944,1395,43901141,448211289,cruces,14
945,1395,43885556,448210686,cruces,36
946,1395,43864051,448210763,cruces,48
947,1395,43822711,448222368,cruces,86
948,1395,43841992,448212336,cruces,86
949,1397,43841109,448210906,cruces,1
950,1397,43841992,448212336,cruces,1
951,1397,43842429,448219648,cruces,1
952,1397,43842818,448226173,cruces,1
953,1397,43858815,448243205,cruces,59
954,1397,43868384,448248684,cruces,99
955,1397,43880451,448262228,cruces,105
956,1397,43887586,448273041,cruces,107
957,1397,43887586,448273041,cruces,107
958,1397,43893356,448264021,cruces,107
959,1397,43893408,448265438,cruces,107
960,1397,43895386,448265109,cruces,107
961,1397,43918197,448266793,cruces,117
962,1397,43926482,448266645,cruces,119
963,1397,43941412,448266376,cruces,137
964,1400,43691573,447158217,cruces,2
965,1400,43682727,447163060,cruces,14
966,1400,43676647,447165930,cruces,18
967,1401,43941681,448268179,cruces,4
968,1401,43962304,448272052,cruces,4
969,1402,43916708,448211667,cruces,2
970,1402,43917143,448224860,cruces,12
971,1402,43917437,448233769,cruces,12
972,1402,43917700,448241729,cruces,16
973,1402,43917700,448241729,cruces,16
974,1402,43906667,448253291,cruces,22
975,1402,43893356,448264021,cruces,26
976,1402,43891482,448267185,cruces,28
977,1402,43893408,448265438,cruces,28
978,1402,43885344,448266364,cruces,28
979,1402,43887586,448273041,cruces,32
980,1402,43880343,448280327,cruces,34
981,1403,43893408,448265438,cruces,1
982,1403,43893408,448265438,cruces,1
983,1403,43893408,448265438,cruces,1
984,1404,43937949,448224585,cruces,3
985,1404,43925764,448224737,cruces,7
986,1404,43917143,448224860,cruces,9
987,1404,43908706,448225020,cruces,11
988,1404,43885964,448225479,cruces,81
989,1404,43864176,448226048,cruces,143
990,1404,43836264,448226301,cruces,219
991,1404,43842818,448226173,cruces,219
992,1405,43836264,448226301,cruces,1
993,1405,43868384,448248684,cruces,165
994,1406,43939235,448241068,cruces,1
995,1406,43925900,448241477,cruces,13
996,1406,43917700,448241729,cruces,21
997,1406,43917700,448241729,cruces,21
998,1406,43909184,448241603,cruces,23
999,1406,43886552,448242027,cruces,89
1000,1406,43858815,448243205,cruces,155
1001,1406,43864362,448242443,cruces,155
1002,1408,43900965,448201051,cruces,1
1003,1408,43907345,448203397,cruces,3
1004,1408,43885689,448201278,cruces,3
1005,1408,43885503,448203279,cruces,3
1006,1408,43885541,448208626,cruces,5
1007,1408,43885556,448210686,cruces,7
1008,1408,43885786,448219007,cruces,7
1009,1408,43885964,448225479,cruces,21
1010,1408,43903650,448233884,cruces,21
1011,1408,43864404,448234829,cruces,21
1012,1408,43864404,448234829,cruces,21
1013,1408,43886552,448242027,cruces,37
1014,1409,43885689,448201278,cruces,7
1015,1409,43900965,448201051,cruces,7
1016,1409,43885503,448203279,cruces,7
1017,1409,43885503,448203279,cruces,7
1018,1409,43907873,448211452,cruces,7
1019,1409,43908706,448225020,cruces,7
1020,1409,43908940,448233840,cruces,21
1021,1409,43909184,448241603,cruces,35
1022,1410,43864051,448210763,cruces,6
1023,1410,43864040,448219257,cruces,6
1024,1410,43864176,448226048,cruces,8
1025,1410,43903650,448233884,cruces,26
1026,1410,43886209,448234304,cruces,26
1027,1410,43864404,448234829,cruces,26
1028,1410,43864362,448242443,cruces,38
1029,1411,43925096,448211658,cruces,1
1030,1411,43925764,448224737,cruces,19
1031,1412,43885786,448219007,cruces,70
1032,1412,43864040,448219257,cruces,132
1033,1412,43842429,448219648,cruces,208
1034,1413,43917437,448233769,cruces,1
1035,1413,43864404,448234829,cruces,3
1036,1413,43886209,448234304,cruces,3
1037,1413,43864404,448234829,cruces,3
1038,1413,43908940,448233840,cruces,3
1039,1414,43864404,448234829,cruces,63
1040,1414,43886209,448234304,cruces,93
1041,1414,43903650,448233884,cruces,117
1042,1415,43917700,448241729,cruces,1
1043,1415,43917700,448241729,cruces,1
1044,1415,43917867,448250142,cruces,1
1045,1415,43918024,448258044,cruces,5
1046,1415,43918197,448266793,cruces,7
1047,1416,43925629,448241485,cruces,2
1048,1416,43926094,448249910,cruces,4
1049,1416,43926278,448257857,cruces,10
1050,1416,43926482,448266645,cruces,16
1051,1417,43939761,448249528,cruces,2
1052,1417,43958744,448252073,cruces,2
1053,1417,43926094,448249910,cruces,6
1054,1417,43917867,448250142,cruces,8
1055,1418,43940497,448257534,cruces,1
1056,1418,43926278,448257857,cruces,5
1057,1418,43918024,448258044,cruces,7
1058,1418,43895386,448265109,cruces,35
1059,1418,43893408,448265438,cruces,41
1060,1418,43885344,448266364,cruces,79
1061,1418,43891482,448267185,cruces,89
1062,1418,43887586,448273041,cruces,101
1063,1419,43906667,448253291,cruces,1
1064,1419,43880451,448262228,cruces,83
1065,1425,44612249,447724482,cruces,1
1066,1425,44610803,447727206,cruces,3
1067,1425,44607224,447733836,cruces,7
1068,1427,44162248,448372718,cruces,1
1069,1427,44159576,448375754,cruces,1
1070,1427,44158520,448392471,cruces,11
1071,1428,44165458,448340174,cruces,1
1072,1428,44165458,448340174,cruces,1
1073,1428,44164086,448348083,cruces,1
1074,1428,44163411,448357733,cruces,11
1075,1428,44163003,448363070,cruces,13
1076,1428,44162595,448368792,cruces,17
1077,1428,44158520,448392471,cruces,19
1078,1428,44159576,448375754,cruces,19
1079,1428,44159576,448375754,cruces,19
1080,1429,44162595,448368792,cruces,1
1081,1429,44158293,448369875,cruces,13
1082,1429,44155660,448375535,cruces,33
1083,1429,44155530,448392259,cruces,51
1084,1429,44156068,448397671,cruces,69
1085,1429,44160544,448399865,cruces,85
1086,1429,44164935,448398412,cruces,99
1087,1429,44166703,448370490,cruces,183
1088,1430,44154993,448365302,cruces,18
1089,1430,44149882,448375212,cruces,44
1090,1430,44148719,448391833,cruces,72
1091,1430,44151706,448401517,cruces,94
1092,1430,44160145,448405704,cruces,116
1093,1430,44168982,448402869,cruces,134
1094,1430,44170664,448366400,cruces,228
1095,1430,44163003,448363070,cruces,246
1096,1431,44128831,448369505,cruces,1
1097,1431,44142336,448374745,cruces,7
1098,1431,44144783,448374897,cruces,9
1099,1431,44149882,448375212,cruces,13
1100,1431,44155660,448375535,cruces,19
1101,1431,44162248,448372718,cruces,21
1102,1431,44158520,448392471,cruces,21
1103,1431,44159576,448375754,cruces,21
1104,1432,44174141,448362704,cruces,34
1105,1432,44166648,448358239,cruces,54
1106,1432,44163411,448357733,cruces,62
1107,1432,44160234,448357805,cruces,68
1108,1432,44151892,448361083,cruces,90
1109,1432,44144783,448374897,cruces,126
1110,1433,44142055,448347399,cruces,2
1111,1433,44146142,448353287,cruces,4
1112,1433,44151892,448361083,cruces,12
1113,1433,44154993,448365302,cruces,14
1114,1433,44158293,448369875,cruces,18
1115,1434,44184166,448352184,cruces,3
1116,1434,44181133,448355732,cruces,3
1117,1434,44174141,448362704,cruces,3
1118,1434,44170664,448366400,cruces,3
1119,1434,44166703,448370490,cruces,3
1120,1435,44135661,448356305,cruces,2
1121,1435,44146142,448353287,cruces,10
1122,1435,44158836,448348208,cruces,26
1123,1435,44164086,448348083,cruces,30
1124,1435,44169275,448348911,cruces,36
1125,1435,44181133,448355732,cruces,50
1126,1436,44158836,448348208,cruces,2
1127,1436,44160234,448357805,cruces,4
1128,1437,44169275,448348911,cruces,1
1129,1437,44166648,448358239,cruces,3
1130,1438,44160544,448399865,cruces,1
1131,1438,44160145,448405704,cruces,5
1132,1438,44159376,448417044,cruces,15
1133,1438,44158579,448453957,cruces,47
1134,1438,44158004,448454022,cruces,47
1135,1439,44151706,448401517,cruces,
1136,1439,44156068,448397671,cruces,
1137,1440,44164935,448398412,cruces,2
1138,1440,44168982,448402869,cruces,6
1139,1440,44159376,448417044,cruces,28
1140,1441,44142336,448374745,cruces,2
1141,1441,44141105,448391206,cruces,16
1142,1500,44015977,447814147,cruces,1
1143,1500,44015977,447814147,cruces,1
1144,1500,44012256,447814650,cruces,5
1145,1500,44007889,447817431,cruces,11
1146,1500,44005588,447818897,cruces,15
1147,1500,44002623,447820812,cruces,21
1148,1500,43999810,447822620,cruces,25
1149,1500,43994332,447826140,cruces,29
1150,1600,43617970,446938067,cruces,2
1151,1600,43607448,446939214,cruces,28
1152,1702,44168189,448281908,cruces,89
1153,1702,44168189,448281908,cruces,89
1154,1703,44148491,448282538,cruces,18
1155,1704,43673284,446978807,cruces,2
1156,1704,43663442,446965761,cruces,6
1157,1705,43699993,446946875,cruces,10
1158,1705,43690411,446926527,cruces,18
1159,1705,43678975,446920185,cruces,20
1160,1705,43667115,446916495,cruces,28
1161,1705,43656630,446913009,cruces,32
1162,1706,43682631,446931517,cruces,1
1163,1706,43654303,446922431,cruces,19
1164,1707,43678975,446920185,cruces,2
1165,1707,43675167,446893978,cruces,12
1166,1707,43663509,446876382,cruces,22
1167,1707,43653820,446877191,cruces,26
1168,1707,43653972,446878760,cruces,26
1169,1707,43653820,446877191,cruces,26
1170,1708,43667115,446916495,cruces,2
1171,1708,43665320,446897030,cruces,10
1172,1708,43663487,446876017,cruces,16
1173,1709,43710735,446911230,cruces,7
1174,1709,43675167,446893978,cruces,21
1175,1709,43665320,446897030,cruces,23
1176,1709,43655823,446897949,cruces,27
1177,1712,43807472,447183930,cruces,2
1178,1712,43805830,447175700,cruces,6
1179,1715,43825175,447180277,cruces,2
1180,1715,43823423,447171703,cruces,4
1181,1717,43648243,447006979,cruces,20
1182,1717,43648243,447006979,cruces,20
1183,1792,44122002,446720374,cruces,2
1184,1792,44122002,446720374,cruces,2
1185,1794,44961000,447814717,cruces,1
1186,1794,44967122,447814568,cruces,1
1187,1794,44970130,447817921,cruces,1
1188,1794,44985285,447834334,cruces,19
1189,1794,44985285,447834334,cruces,19
1190,1795,44967122,447814568,cruces,2
1191,1795,44979198,447822326,cruces,10
1192,1795,44972915,447836834,cruces,12
1193,1796,44970130,447817921,cruces,1
1194,1796,44965181,447829169,cruces,5
1195,1796,44972915,447836834,cruces,11
1196,1796,44981010,447844320,cruces,11
1197,1797,44979198,447822326,cruces,2
1198,1797,44988259,447826274,cruces,4
1199,1798,44961000,447814717,cruces,5
1200,1798,44965181,447829169,cruces,15
1201,1799,45078636,448107952,cruces,1
1202,1799,45085054,448106151,cruces,13
1203,1799,45091766,448104166,cruces,21
1204,1799,45091766,448104166,cruces,21
1205,1800,44512094,448112744,cruces,26
1206,1800,44511208,448112788,cruces,26
1207,1800,44488272,448104012,cruces,1850
1208,1801,45081084,448117003,cruces,2
1209,1801,45087749,448115029,cruces,8
1210,1801,45096109,448112740,cruces,14
1211,1805,43512238,447882464,cruces,110
